exp,model,step,revision,block,layer,n_layers,probe_loss,E1_raw,E1_ds,ER_raw,ER_ds,RankMe_raw,RankMe_ds,aniso_raw,aniso_ds,aniso_uncentered_raw,aniso_uncentered_ds,gap_ratio,sink_alpha,p0_mass,mu_norm,mean_token_norm,proj_check,n_tokens,d
e1,pythia-1.4b,0,step0,seed1,7,24,11.096721649169922,0.038704676527047795,0.03656434513502189,437.3448629722417,471.1373463556423,1415.1708416002125,1426.1036152075153,-1.2160154388794419e-06,0.00031957575482508617,0.3610491857049573,0.3718418070826038,1.0493597607168166,1.1971909912917216,0.001010552499630104,4.940634318825145,8.224844184304986,0.9999999943777356,200704,2048
e1,pythia-1.4b,0,step0,seed1,8,24,11.096721649169922,0.038165778052526085,0.03642275387260916,435.5600700478493,468.36754029043226,1408.9441285217183,1419.7067201787213,-7.067519103891338e-08,0.0003245175907306315,0.3856839930486994,0.3970822920845394,1.0437597805634145,1.1868990743625962,0.0010080918229264716,5.518971137270924,8.889452678626592,1.000000000178261,200704,2048
e1,pythia-1.4b,0,step0,seed1,9,24,11.096721649169922,0.037901479283085585,0.03698850398458645,433.44218989124687,465.62715162977975,1402.8935942671376,1413.5609219686353,4.20726670360124e-07,0.0003165743668466462,0.40098845820965023,0.41246948015283813,1.0320124193432096,1.181097319618838,0.0009639419059064661,5.999643974921972,9.477467521074779,0.9999999755213772,200704,2048
e1,pythia-1.4b,0,step0,seed1,10,24,11.096721649169922,0.03753716878810745,0.03656248870916265,432.932963506326,464.5478265869052,1397.9405127999728,1408.4843252511564,1.8798261027435948e-06,0.0003018630847662351,0.41504572105800386,0.4265994696511577,1.0328111041996226,1.1755168832178566,0.0009633988722695201,6.463510719099552,10.036151996414576,1.000000003722334,200704,2048
e1,pythia-1.4b,0,step0,seed1,11,24,11.096721649169922,0.036754334561022985,0.03669487190230282,432.5454718378103,463.0288901891312,1393.6562140639103,1403.9704058704303,1.4871520931646174e-06,0.0003100195399129461,0.42657073893150144,0.4385343828782511,1.0197249898243774,1.1704747572899972,0.0009885132044797794,6.894896981296481,10.560572107683639,0.9999999919049645,200704,2048
e1,pythia-1.4b,0,step0,seed1,12,24,11.096721649169922,0.03677411156961162,0.035941517744433216,431.57277802735507,461.9751811692136,1389.4981883439525,1399.7973604498352,2.0558723271783896e-06,0.0003153718949829431,0.4305611828015568,0.44322473392097694,1.0306443222566857,1.1712426900086625,0.0009458729908460294,7.219684507046127,11.007122947929464,1.0000000096821127,200704,2048
e1,pythia-1.4b,0,step0,seed1,13,24,11.096721649169922,0.03673178881250832,0.03602070767773331,430.5566402420922,460.78793782020995,1386.0472294523477,1396.319535397602,2.639139788148165e-06,0.00030396808165965885,0.43752042911692407,0.45011097750767837,1.0288955874887504,1.1697030551675047,0.000942408750555071,7.583509743844713,11.469513305177797,0.9999999943596318,200704,2048
e1,pythia-1.4b,0,step0,seed1,14,24,11.096721649169922,0.03612744350484276,0.03553358099391215,431.2685341340399,460.75210685976765,1383.4637874523378,1393.5587225935408,2.6160318344098666e-06,0.00029779385186400715,0.4483086378467878,0.4612250860825062,1.0270446372617554,1.166880771635129,0.0008889931754530081,8.001199803098205,11.954916320513096,1.000000000181279,200704,2048
e1,pythia-1.4b,0,step0,seed1,15,24,11.096721649169922,0.03637691411841235,0.035821442143997545,429.8460160173406,459.5142849230019,1380.46077175551,1390.609654133835,2.580462539677537e-06,0.00030301433266847246,0.45658137472249977,0.46934275616661114,1.0265681746237028,1.1628786643248625,0.0008802009547390723,8.387102803252436,12.417333665817063,1.0000000041266413,200704,2048
e1,pythia-1.4b,0,step0,seed1,16,24,11.096721649169922,0.03616677080302403,0.036164718380768575,429.64147827349785,459.00208272892905,1378.3592482781598,1388.441210811668,2.9351996671492155e-06,0.000287622288942973,0.4685893653868644,0.48123010157895624,1.018618068906281,1.1569221653711248,0.0008105943411154502,8.831858840945104,12.906915600734704,1.0000000042400652,200704,2048
e1,pythia-1.4b,0,step0,seed1,17,24,11.096721649169922,0.03576674639622986,0.035804504502425304,429.47885351665,458.28153242089223,1376.0045803804107,1385.9680143814178,2.9439771337371555e-06,0.00028368665563253216,0.4772977190446238,0.4897145948402386,1.0178407431044874,1.1532931743329315,0.0007767462456820048,9.22281985423685,13.35453528234241,0.9999999970855707,200704,2048
e1,pythia-1.4b,0,step0,seed1,18,24,11.096721649169922,0.035636008265222924,0.035539221317925127,429.28112459482116,457.8869621006952,1373.8696080043073,1383.7866775400764,3.1734366436708882e-06,0.0002599415071848108,0.4858190979060023,0.4979004665020311,1.0196945040363192,1.149440707123538,0.0007701285533915955,9.610489546329024,13.793021191595768,0.9999999963373258,200704,2048
e1,pythia-1.4b,0,step0,seed1,19,24,11.096721649169922,0.03569379905724828,0.03508867014672853,429.006841970776,457.6611724017933,1371.583199178294,1381.502736693771,3.2474302612442153e-06,0.00024685202613978314,0.4916961471745484,0.5035261718831423,1.027082792057548,1.1466957446291417,0.0007180137466291086,9.954667720869045,14.201289427903841,1.0000000122244312,200704,2048
e1,pythia-1.4b,0,step0,seed1,20,24,11.096721649169922,0.0355807573076684,0.034952764607504155,428.31834596772933,456.7481860466142,1369.2997413647736,1379.1790987357165,3.4670496799284946e-06,0.0002525014614714727,0.5035836506208888,0.5153756308635761,1.0273865930664219,1.13996568478695,0.0007298957634647554,10.425346355086111,14.69542156897333,0.9999999944814549,200704,2048
e1,pythia-1.4b,0,step0,seed1,21,24,11.096721649169922,0.035225934002412085,0.03425814878454302,428.86150840907715,456.87460707484905,1367.5766809226936,1377.3494291038949,3.7128088838541387e-06,0.0002459892183440839,0.5087163486729793,0.5203789574809056,1.0323726786519316,1.1387051552269933,0.0007596932691191305,10.747226224962759,15.072419089702318,1.0000000104457207,200704,2048
e1,pythia-1.4b,0,step0,seed1,22,24,11.096721649169922,0.035566065043304965,0.033836904178447806,427.4303546631486,455.7467623113128,1365.2911709415912,1375.1466909898127,4.152112194690486e-06,0.00023382429199850173,0.5143437952518601,0.5260774792913342,1.0439660049890376,1.137070940810189,0.0007601431244059216,11.092061214635844,15.470854186661997,0.9999999950630806,200704,2048
e1,pythia-1.4b,0,step0,seed1,23,24,11.096721649169922,0.03512903506805733,0.03334575858047161,428.47217174253876,456.31582347242005,1363.7685183688843,1373.4947951910283,4.983860785042469e-06,0.0002456351150577133,0.5150613531970558,0.526623120854947,1.0449083282652096,1.1371112886749055,0.0007512600668990478,11.313130648534932,15.76855671595858,1.00000002701882,200704,2048
e1,pythia-1.4b,0,step0,seed1,24,24,11.096721649169922,0.035436952437322186,0.03381132684218483,426.0399198757896,454.03842456129297,1359.9298091504074,1369.7234576558956,5.238301145572852e-06,0.0002490740978861143,0.5230153275438592,0.5341683626375505,1.042393670995801,1.0000086295494517,0.000608720629243008,32.726997996215914,45.25306325086525,0.9999999939749957,200704,2048
e1,pythia-1.4b,0,step0,seed2,0,24,11.096721649169922,0.0385927434363734,0.03649208487142329,633.3080106308312,692.2201217990981,1740.5651450955618,1752.474661525347,2.9768127339568134e-07,0.000597141136894192,0.0071742259564763445,0.010356498840323976,1.0488171739205243,1.0005070383850838,0.0025279277826218134,0.05367330015893181,0.6323760712367235,1.000000185050107,200704,2048
e1,pythia-1.4b,0,step0,seed2,1,24,11.096721649169922,0.037742828269782806,0.03666260369626001,518.6166189383633,560.7915664323505,1556.3213037785845,1567.4407332676037,1.5067100223424241e-06,0.0006056731467303615,0.12415303943251782,0.1339339729189707,1.0343320691217757,1.27748189259643,0.002587855071297884,1.0185871215884534,2.8906978598928874,0.9999999911857583,200704,2048
e1,pythia-1.4b,0,step0,seed2,2,24,11.096721649169922,0.03803366135671172,0.03800787938663875,477.0853210752657,514.6644972614592,1492.0641929694334,1503.0798411548603,-6.054345552974802e-07,0.000404599202997527,0.2023859940075556,0.21228912318873638,1.0199228234117554,1.2538714431693967,0.0019495440552036358,1.8883937469038077,4.197068294358193,0.9999999938027603,200704,2048
e1,pythia-1.4b,0,step0,seed2,3,24,11.096721649169922,0.038234461666916346,0.03723886496232725,461.1320631508233,497.09537437800225,1461.3075554209806,1472.2727549496592,8.576465405026217e-07,0.0004857181330775183,0.2500711250069101,0.26231292559334213,1.0332244305844622,1.2394772521567263,0.0016039232339112278,2.5994927558880625,5.198857882193156,0.9999999975533282,200704,2048
e1,pythia-1.4b,0,step0,seed2,4,24,11.096721649169922,0.038683599010483426,0.03687325694944866,451.4778847399954,486.9538235233063,1441.7891171027825,1452.8043041704211,1.044470038253203e-06,0.0003645171843104017,0.28930896632889647,0.2997956745330073,1.0446589047793882,1.2234773949732498,0.0012130162988745715,3.2710779715981673,6.0828973826173005,0.9999999920288277,200704,2048
e1,pythia-1.4b,0,step0,seed2,5,24,11.096721649169922,0.039246821925350756,0.037296873110109784,443.3612117192159,478.68140942582806,1427.7880687819134,1438.9066609420756,4.26701959042999e-07,0.00039241608807311746,0.31229370209764756,0.32337959720985165,1.0465503349368122,1.2163413687391011,0.0012052381497295052,3.8187260598899777,6.835208753465998,1.0000000132778835,200704,2048
e1,pythia-1.4b,0,step0,seed2,6,24,11.096721649169922,0.03898657474239713,0.037132766990389664,439.5589574450867,474.0290804724219,1418.433484302086,1429.4463080325318,-9.35522926830421e-08,0.00035394167342084245,0.33813766430332276,0.3490079349418488,1.0452355128819102,1.2074171269543577,0.0011208486907294188,4.389739654297585,7.551395090905075,1.0000000001227243,200704,2048
